population,run,group,year,contact_type,condition,age_category,cost_location,engage_tier,cost_attributed,total_cost,members,employees,visits,members_clm,hierarchy,pmpy_cost,pmpy_cost_clm,avg_risk,pmpy_cost_risk,pmpy_cost_clm_risk
Outreach,run1,Engaged,2017,Wellness Commitments,Total,36-50,Medical,,Member,897820.75,156,110,1364,125,,5755.2612179,7182.566,2.0654020843,2786.5088651,3477.5630637
Outreach,run1,Engaged,2017,Wellness Commitments,Total,36-50,Office Visit,,Member,14215.91,156,110,84,63,,91.127628205,225.64936508,2.0654020843,44.12101106,109.25202739
Outreach,run1,Engaged,2017,Wellness Commitments,Total,36-50,Outpatient,,Member,250714.39,156,110,313,64,,1607.1435256,3917.4123438,2.0654020843,778.12622436,1896.6826719
Outreach,run1,Engaged,2017,Wellness Commitments,Total,36-50,Pharmacy,,Member,118183.57,156,110,985,104,,757.58698718,1136.3804808,2.0654020843,366.79879087,550.19818631
Outreach,run1,Engaged,2017,Wellness Commitments,Total,36-50,Professional,,Member,288643.36,156,110,1228,125,,1850.2779487,2309.14688,2.0654020843,895.8439438,1118.0132419
Outreach,run1,Engaged,2017,Wellness Commitments,Total,36-50,Total,,Member,1016004.32,156,110,,,,6512.8482051,,2.0654020843,3153.307656,
Outreach,run1,Engaged,2017,Wellness Commitments,Total,51-65,ER,,Member,113247.4,221,156,65,37,,512.43167421,3060.7405405,2.0654020843,248.10262278,1481.9102604
Outreach,run1,Engaged,2017,Wellness Commitments,Total,51-65,Inpatient,,Member,323358.3,221,156,16,12,,1463.1597285,26946.525,2.0654020843,708.41398856,13046.624289
Outreach,run1,Engaged,2017,Wellness Commitments,Total,51-65,Medical,,Member,1582110.27,221,156,2894,203,,7158.87,7793.6466502,2.0654020843,3466.0902371,3773.4282877
Outreach,run1,Engaged,2017,Wellness Commitments,Total,51-65,Office Visit,,Member,24217.98,221,156,133,103,,109.58361991,235.12601942,2.0654020843,53.056797387,113.84031284
Outreach,run1,Engaged,2017,Wellness Commitments,Total,51-65,Outpatient,,Member,665038.47,221,156,1339,125,,3009.2238462,5320.30776,2.0654020843,1456.9675653,2575.9186555
Outreach,run1,Engaged,2017,Wellness Commitments,Total,51-65,Pharmacy,,Member,445051.95,221,156,2203,183,,2013.8097285,2431.9778689,2.0654020843,975.02067216,1177.4839811
Outreach,run1,Engaged,2017,Wellness Commitments,Total,51-65,Professional,,Member,593713.5,221,156,1973,203,,2686.4864253,2924.6970443,2.0654020843,1300.7086832,1416.0424581
Outreach,run1,Engaged,2017,Wellness Commitments,Total,51-65,Total,,Member,2027162.22,221,156,,,,9172.6797285,,2.0654020843,4441.1109092,
Outreach,run1,Engaged,2017,Wellness Commitments,Total,>65,Inpatient,,Member,6410.28,11,6,1,1,,582.75272727,6410.28,2.0654020843,282.14977205,3103.6474925
Outreach,run1,Engaged,2017,Wellness Commitments,Total,>65,Medical,,Member,50535.87,11,6,137,10,,4594.17,5053.587,2.0654020843,2224.3465497,2446.7812047
Outreach,run1,Engaged,2017,Wellness Commitments,Total,>65,Office Visit,,Member,471.7,11,6,4,4,,42.881818182,117.925,2.0654020843,20.761971002,57.095420256
Outreach,run1,Engaged,2017,Wellness Commitments,Total,>65,Outpatient,,Member,14261.19,11,6,12,6,,1296.4718182,2376.865,2.0654020843,627.70916522,1150.8001362
Outreach,run1,Engaged,2017,Wellness Commitments,Total,>65,Pharmacy,,Member,40951.16,11,6,140,10,,3722.8327273,4095.116,2.0654020843,1802.4735985,1982.7209584
Outreach,run1,Engaged,2017,Wellness Commitments,Total,>65,Professional,,Member,29864.4,11,6,132,10,,2714.9454545,2986.44,2.0654020843,1314.4876125,1445.9363737
Outreach,run1,Engaged,2017,Wellness Commitments,Total,>65,Total,,Member,91487.03,11,6,,,,8317.0027273,,2.0654020843,4026.8201483,
Outreach,run1,Engaged,2017,Wellness Tracker,Total,18-35,ER,,Member,1563.77,5,4,1,1,,312.754,1563.77,2.0654020843,151.42523694,757.12618472
Outreach,run1,Engaged,2017,Wellness Tracker,Total,18-35,Medical,,Member,17861.19,5,4,30,5,,3572.238,3572.238,2.0654020843,1729.560567,1729.560567
Outreach,run1,Engaged,2017,Wellness Tracker,Total,18-35,Office Visit,,Member,1056,5,4,7,3,,211.2,352,2.0654020843,102.25611836,170.42686394
Outreach,run1,Engaged,2017,Wellness Tracker,Total,18-35,Outpatient,,Member,4855.5,5,4,3,2,,971.1,2427.75,2.0654020843,470.17479424,1175.4369856
Outreach,run1,Engaged,2017,Wellness Tracker,Total,18-35,Pharmacy,,Member,1751.86,5,4,16,4,,350.372,437.965,2.0654020843,169.63863969,212.04829962
Outreach,run1,Engaged,2017,Wellness Tracker,Total,18-35,Professional,,Member,13005.69,5,4,30,5,,2601.138,2601.138,2.0654020843,1259.3857728,1259.3857728
Outreach,run1,Engaged,2017,Wellness Tracker,Total,18-35,Total,,Member,19613.05,5,4,,,,3922.61,,2.0654020843,1899.1992067,
Outreach,run1,Engaged,2017,Wellness Tracker,Total,36-50,Medical,,Member,509.17,3,3,5,1,,169.72333333,509.17,2.0654020843,82.174475674,246.52342702
Outreach,run1,Engaged,2017,Wellness Tracker,Total,36-50,Office Visit,,Member,122,3,3,1,1,,40.666666667,122,2.0654020843,19.689467235,59.068401706
Outreach,run1,Engaged,2017,Wellness Tracker,Total,36-50,Pharmacy,,Member,1212.29,3,3,6,1,,404.09666667,1212.29,2.0654020843,195.65036258,586.95108774
Outreach,run1,Engaged,2017,Wellness Tracker,Total,36-50,Professional,,Member,509.17,3,3,5,1,,169.72333333,509.17,2.0654020843,82.174475674,246.52342702
Outreach,run1,Engaged,2017,Wellness Tracker,Total,36-50,Total,,Member,1721.46,3,3,,,,573.82,,2.0654020843,277.82483826,
Outreach,run1,Engaged,2017,Wellness Tracker,Total,51-65,ER,,Member,3610.49,5,3,1,1,,722.098,3610.49,2.0654020843,349.61618636,1748.0809318
Outreach,run1,Engaged,2017,Wellness Tracker,Total,51-65,Medical,,Member,36427.91,5,3,109,5,,7285.582,7285.582,2.0654020843,3527.4400348,3527.4400348
Outreach,run1,Engaged,2017,Wellness Tracker,Total,51-65,Office Visit,,Member,423.17,5,3,3,2,,84.634,211.585,2.0654020843,40.977009098,102.44252275
Outreach,run1,Engaged,2017,Wellness Tracker,Total,51-65,Outpatient,,Member,20941.23,5,3,57,2,,4188.246,10470.615,2.0654020843,2027.8114522,5069.5286306
Outreach,run1,Engaged,2017,Wellness Tracker,Total,51-65,Pharmacy,,Member,1822.35,5,3,29,5,,364.47,364.47,2.0654020843,176.46442926,176.46442926
Outreach,run1,Engaged,2017,Wellness Tracker,Total,51-65,Professional,,Member,15486.68,5,3,59,5,,3097.336,3097.336,2.0654020843,1499.6285825,1499.6285825
Outreach,run1,Engaged,2017,Wellness Tracker,Total,51-65,Total,,Member,38250.26,5,3,,,,7650.052,,2.0654020843,3703.904464,
Outreach,run1,Engaged,2017,Wellness Workshops,Total,18-35,ER,,Member,33886.07,96,78,20,15,,352.97989583,2259.0713333,2.0654020843,170.90129739,1093.7683033
Outreach,run1,Engaged,2017,Wellness Workshops,Total,18-35,Inpatient,,Member,74837.68,96,78,5,5,,779.55916667,14967.536,2.0654020843,377.43700009,7246.7904017
Outreach,run1,Engaged,2017,Wellness Workshops,Total,18-35,Maternity,,Member,19086.19,96,78,8,2,,198.81447917,9543.095,2.0654020843,96.259455086,4620.4538441
Outreach,run1,Engaged,2017,Wellness Workshops,Total,18-35,Medical,,Member,354278.03,96,78,684,77,,3690.3961458,4601.0133766,2.0654020843,1786.7688688,2227.6598884
Outreach,run1,Engaged,2017,Wellness Workshops,Total,18-35,Office Visit,,Member,8750.7,96,78,48,34,,91.153125,257.37352941,2.0654020843,44.133355773,124.61182806
Outreach,run1,Engaged,2017,Wellness Workshops,Total,18-35,Outpatient,,Member,100460.45,96,78,120,29,,1046.4630208,3464.1534483,2.0654020843,506.66309906,1677.2295693
Outreach,run1,Engaged,2017,Wellness Workshops,Total,18-35,Pharmacy,,Member,39813.09,96,78,447,64,,414.7196875,622.07953125,2.0654020843,200.79368112,301.19052168
Outreach,run1,Engaged,2017,Wellness Workshops,Total,18-35,Professional,,Member,178979.9,96,78,627,76,,1864.3739583,2354.9986842,2.0654020843,902.66876969,1140.2131828
Outreach,run1,Engaged,2017,Wellness Workshops,Total,18-35,Total,,Member,394091.12,96,78,,,,4105.1158333,,2.0654020843,1987.56255,
Outreach,run1,Engaged,2017,Wellness Workshops,Total,36-50,ER,,Member,82604.97,215,171,46,33,,384.20916279,2503.1809091,2.0654020843,186.02148498,1211.9581597
Outreach,run1,Engaged,2017,Wellness Workshops,Total,36-50,Inpatient,,Member,384283.47,215,171,21,14,,1787.3649767,27448.819286,2.0654020843,865.38354461,13289.818721
Outreach,run1,Engaged,2017,Wellness Workshops,Total,36-50,Maternity,,Member,10982.46,215,171,4,1,,51.081209302,10982.46,2.0654020843,24.731847465,5317.347205
Outreach,run1,Engaged,2017,Wellness Workshops,Total,36-50,Medical,,Member,1087749.82,215,171,1829,184,,5059.3014884,5911.6838043,2.0654020843,2449.5479727,2862.2435551
Outreach,run1,Engaged,2017,Wellness Workshops,Total,36-50,Office Visit,,Member,20064.16,215,171,113,88,,93.321674419,228.00181818,2.0654020843,45.183296332,110.39100808
Outreach,run1,Engaged,2017,Wellness Workshops,Total,36-50,Outpatient,,Member,307876.89,215,171,343,92,,1431.9855349,3346.4879348,2.0654020843,693.32046567,1620.2597839
Outreach,run1,Engaged,2017,Wellness Workshops,Total,36-50,Pharmacy,,Member,264589.87,215,171,1585,150,,1230.6505581,1763.9324667,2.0654020843,595.84066827,854.03829118
Outreach,run1,Engaged,2017,Wellness Workshops,Total,36-50,Professional,,Member,395589.46,215,171,1696,184,,1839.9509767,2149.9427174,2.0654020843,890.84396241,1040.9318039
Outreach,run1,Engaged,2017,Wellness Workshops,Total,36-50,Total,,Member,1352339.69,215,171,,,,6289.9520465,,2.0654020843,3045.388641,
Outreach,run1,Engaged,2017,Wellness Workshops,Total,51-65,ER,,Member,96968.98,262,206,48,33,,370.11061069,2938.4539394,2.0654020843,179.1954281,1422.7030958
Outreach,run1,Engaged,2017,Wellness Workshops,Total,51-65,Inpatient,,Member,286034.95,262,206,17,14,,1091.7364504,20431.067857,2.0654020843,528.58300991,9892.0534711
Outreach,run1,Engaged,2017,Wellness Workshops,Total,51-65,Medical,,Member,1495830.68,262,206,2945,246,,5709.2774046,6080.6125203,2.0654020843,2764.2450097,2944.033303
Outreach,run1,Engaged,2017,Wellness Workshops,Total,51-65,Office Visit,,Member,31508.88,262,206,167,135,,120.26290076,233.39911111,2.0654020843,58.227355186,113.00420043
Outreach,run1,Engaged,2017,Wellness Workshops,Total,51-65,Outpatient,,Member,663047.75,262,206,995,163,,2530.7166031,4067.7776074,2.0654020843,1225.2900403,1969.4846046
Outreach,run1,Engaged,2017,Wellness Workshops,Total,51-65,Pharmacy,,Member,468304.94,262,206,2911,228,,1787.4234351,2053.9690351,2.0654020843,865.41184824,994.46449227
Outreach,run1,Engaged,2017,Wellness Workshops,Total,51-65,Professional,,Member,546747.98,262,206,2358,246,,2086.8243511,2222.5527642,2.0654020843,1010.3719595,1076.0872089
Outreach,run1,Engaged,2017,Wellness Workshops,Total,51-65,Total,,Member,1964135.62,262,206,,,,7496.7008397,,2.0654020843,3629.656858,
Outreach,run1,Engaged,2017,Wellness Workshops,Total,>65,ER,,Member,3859,14,10,5,1,,275.64285714,3859,2.0654020843,133.45723781,1868.4013294
Outreach,run1,Engaged,2017,Wellness Workshops,Total,>65,Inpatient,,Member,89262.16,14,10,9,1,,6375.8685714,89262.16,2.0654020843,3086.9866066,43217.812492
Outreach,run1,Engaged,2017,Wellness Workshops,Total,>65,Medical,,Member,147007.53,14,10,240,14,,10500.537857,10500.537857,2.0654020843,5084.0162974,5084.0162974
Outreach,run1,Engaged,2017,Wellness Workshops,Total,>65,Office Visit,,Member,865.46,14,10,5,4,,61.818571429,216.365,2.0654020843,29.930526312,104.75684209
Outreach,run1,Engaged,2017,Wellness Workshops,Total,>65,Outpatient,,Member,26535.61,14,10,86,8,,1895.4007143,3316.95125,2.0654020843,917.69090808,1605.9590891
Outreach,run1,Engaged,2017,Wellness Workshops,Total,>65,Pharmacy,,Member,45215.2,14,10,165,13,,3229.6571429,3478.0923077,2.0654020843,1563.6941433,1683.9783082
Outreach,run1,Engaged,2017,Wellness Workshops,Total,>65,Professional,,Member,31209.76,14,10,179,14,,2229.2685714,2229.2685714,2.0654020843,1079.3387827,1079.3387827
Outreach,run1,Engaged,2017,Wellness Workshops,Total,>65,Total,,Member,192222.73,14,10,,,,13730.195,,2.0654020843,6647.7104407,
Outreach,run1,Engaged,2017,Wellness Workshops,Total,18-35,ER,,Member,33886.07,96,78,20,15,1,352.97989583,2259.0713333,2.0654020843,170.90129739,1093.7683033
Outreach,run1,Engaged,2017,Wellness Workshops,Total,18-35,Inpatient,,Member,74837.68,96,78,5,5,1,779.55916667,14967.536,2.0654020843,377.43700009,7246.7904017
Outreach,run1,Engaged,2017,Wellness Workshops,Total,18-35,Maternity,,Member,19086.19,96,78,8,2,1,198.81447917,9543.095,2.0654020843,96.259455086,4620.4538441
Outreach,run1,Engaged,2017,Wellness Workshops,Total,18-35,Medical,,Member,354278.03,96,78,684,77,1,3690.3961458,4601.0133766,2.0654020843,1786.7688688,2227.6598884
Outreach,run1,Engaged,2017,Wellness Workshops,Total,18-35,Office Visit,,Member,8750.7,96,78,48,34,1,91.153125,257.37352941,2.0654020843,44.133355773,124.61182806
Outreach,run1,Engaged,2017,Wellness Workshops,Total,18-35,Outpatient,,Member,100460.45,96,78,120,29,1,1046.4630208,3464.1534483,2.0654020843,506.66309906,1677.2295693
Outreach,run1,Engaged,2017,Wellness Workshops,Total,18-35,Pharmacy,,Member,39813.09,96,78,447,64,1,414.7196875,622.07953125,2.0654020843,200.79368112,301.19052168
Outreach,run1,Engaged,2017,Wellness Workshops,Total,18-35,Professional,,Member,178979.9,96,78,627,76,1,1864.3739583,2354.9986842,2.0654020843,902.66876969,1140.2131828
Outreach,run1,Engaged,2017,Wellness Workshops,Total,18-35,Total,,Member,394091.12,96,78,,,1,4105.1158333,,2.0654020843,1987.56255,
Outreach,run1,Engaged,2017,Wellness Workshops,Total,36-50,ER,,Member,82604.97,215,171,46,33,1,384.20916279,2503.1809091,2.0654020843,186.02148498,1211.9581597
Outreach,run1,Engaged,2017,Wellness Workshops,Total,36-50,Inpatient,,Member,384283.47,215,171,21,14,1,1787.3649767,27448.819286,2.0654020843,865.38354461,13289.818721
Outreach,run1,Engaged,2017,Wellness Workshops,Total,36-50,Maternity,,Member,10982.46,215,171,4,1,1,51.081209302,10982.46,2.0654020843,24.731847465,5317.347205
Outreach,run1,Engaged,2017,Wellness Workshops,Total,36-50,Medical,,Member,1087749.82,215,171,1829,184,1,5059.3014884,5911.6838043,2.0654020843,2449.5479727,2862.2435551
Outreach,run1,Engaged,2017,Wellness Workshops,Total,36-50,Office Visit,,Member,20064.16,215,171,113,88,1,93.321674419,228.00181818,2.0654020843,45.183296332,110.39100808
Outreach,run1,Engaged,2017,Wellness Workshops,Total,36-50,Outpatient,,Member,307876.89,215,171,343,92,1,1431.9855349,3346.4879348,2.0654020843,693.32046567,1620.2597839
Outreach,run1,Engaged,2017,Wellness Workshops,Total,36-50,Pharmacy,,Member,264589.87,215,171,1585,150,1,1230.6505581,1763.9324667,2.0654020843,595.84066827,854.03829118
Outreach,run1,Engaged,2017,Wellness Workshops,Total,36-50,Professional,,Member,395589.46,215,171,1696,184,1,1839.9509767,2149.9427174,2.0654020843,890.84396241,1040.9318039
Outreach,run1,Engaged,2017,Wellness Workshops,Total,36-50,Total,,Member,1352339.69,215,171,,,1,6289.9520465,,2.0654020843,3045.388641,
Outreach,run1,Engaged,2017,Wellness Workshops,Total,51-65,ER,,Member,96968.98,262,206,48,33,1,370.11061069,2938.4539394,2.0654020843,179.1954281,1422.7030958
Outreach,run1,Engaged,2017,Wellness Workshops,Total,51-65,Inpatient,,Member,286034.95,262,206,17,14,1,1091.7364504,20431.067857,2.0654020843,528.58300991,9892.0534711
Outreach,run1,Engaged,2017,Wellness Workshops,Total,51-65,Medical,,Member,1495830.68,262,206,2945,246,1,5709.2774046,6080.6125203,2.0654020843,2764.2450097,2944.033303
Outreach,run1,Engaged,2017,Wellness Workshops,Total,51-65,Office Visit,,Member,31508.88,262,206,167,135,1,120.26290076,233.39911111,2.0654020843,58.227355186,113.00420043
Outreach,run1,Engaged,2017,Wellness Workshops,Total,51-65,Outpatient,,Member,663047.75,262,206,995,163,1,2530.7166031,4067.7776074,2.0654020843,1225.2900403,1969.4846046
Outreach,run1,Engaged,2017,Wellness Workshops,Total,51-65,Pharmacy,,Member,468304.94,262,206,2911,228,1,1787.4234351,2053.9690351,2.0654020843,865.41184824,994.46449227
Outreach,run1,Engaged,2017,Wellness Workshops,Total,51-65,Professional,,Member,546747.98,262,206,2358,246,1,2086.8243511,2222.5527642,2.0654020843,1010.3719595,1076.0872089
Outreach,run1,Engaged,2017,Wellness Workshops,Total,51-65,Total,,Member,1964135.62,262,206,,,1,7496.7008397,,2.0654020843,3629.656858,
Outreach,run1,Engaged,2017,Wellness Workshops,Total,>65,ER,,Member,3859,14,10,5,1,1,275.64285714,3859,2.0654020843,133.45723781,1868.4013294
Outreach,run1,Engaged,2017,Wellness Workshops,Total,>65,Inpatient,,Member,89262.16,14,10,9,1,1,6375.8685714,89262.16,2.0654020843,3086.9866066,43217.812492
Outreach,run1,Engaged,2017,Wellness Workshops,Total,>65,Medical,,Member,147007.53,14,10,240,14,1,10500.537857,10500.537857,2.0654020843,5084.0162974,5084.0162974
Outreach,run1,Engaged,2017,Wellness Workshops,Total,>65,Office Visit,,Member,865.46,14,10,5,4,1,61.818571429,216.365,2.0654020843,29.930526312,104.75684209
Outreach,run1,Engaged,2017,Wellness Workshops,Total,>65,Outpatient,,Member,26535.61,14,10,86,8,1,1895.4007143,3316.95125,2.0654020843,917.69090808,1605.9590891
Outreach,run1,Engaged,2017,Wellness Workshops,Total,>65,Pharmacy,,Member,45215.2,14,10,165,13,1,3229.6571429,3478.0923077,2.0654020843,1563.6941433,1683.9783082
Outreach,run1,Engaged,2017,Wellness Workshops,Total,>65,Professional,,Member,31209.76,14,10,179,14,1,2229.2685714,2229.2685714,2.0654020843,1079.3387827,1079.3387827
Outreach,run1,Engaged,2017,Wellness Workshops,Total,>65,Total,,Member,192222.73,14,10,,,1,13730.195,,2.0654020843,6647.7104407,
Outreach,run1,Engaged,2017,Wellness Tracker,Total,51-65,Medical,,Member,30792.22,3,2,97,3,3,10264.073333,10264.073333,2.0654020843,4969.5279246,4969.5279246
Outreach,run1,Engaged,2017,Wellness Tracker,Total,51-65,Office Visit,,Member,114,3,2,1,1,3,38,114,2.0654020843,18.39835463,55.19506389
Outreach,run1,Engaged,2017,Wellness Tracker,Total,51-65,Outpatient,,Member,17330.74,3,2,56,1,3,5776.9133333,17330.74,2.0654020843,2796.9921098,8390.9763294
Outreach,run1,Engaged,2017,Wellness Tracker,Total,51-65,Pharmacy,,Member,1782.62,3,2,23,3,3,594.20666667,594.20666667,2.0654020843,287.69539413,287.69539413
Outreach,run1,Engaged,2017,Wellness Tracker,Total,51-65,Professional,,Member,13461.48,3,2,47,3,3,4487.16,4487.16,2.0654020843,2172.5358148,2172.5358148
Outreach,run1,Engaged,2017,Wellness Tracker,Total,51-65,Total,,Member,32574.84,3,2,,,3,10858.28,,2.0654020843,5257.2233187,
Outreach,run1,Engaged,2017,HA Case Calls,Total,18-35,ER,,Member,5310.29,34,26,3,3,4,156.185,1770.0966667,2.0654020843,75.619658365,857.0227948
Outreach,run1,Engaged,2017,HA Case Calls,Total,18-35,Inpatient,,Member,114056.7,34,26,3,3,4,3354.6088235,38018.9,2.0654020843,1624.1916521,18407.50539
Outreach,run1,Engaged,2017,HA Case Calls,Total,18-35,Maternity,,Member,5825.58,34,26,9,3,4,171.34058824,1941.86,2.0654020843,82.957497496,940.18497162
Outreach,run1,Engaged,2017,HA Case Calls,Total,18-35,Medical,,Member,300205.73,34,26,177,26,4,8829.5802941,11546.374231,2.0654020843,4274.9934075,5590.3759944
Outreach,run1,Engaged,2017,HA Case Calls,Total,18-35,Office Visit,,Member,2646.98,34,26,12,7,4,77.852352941,378.14,2.0654020843,37.693557847,183.08299526
Outreach,run1,Engaged,2017,HA Case Calls,Total,18-35,Outpatient,,Member,129036.97,34,26,42,12,4,3795.205,10753.080833,2.0654020843,1837.5138811,5206.2893299
Outreach,run1,Engaged,2017,HA Case Calls,Total,18-35,Pharmacy,,Member,50587.34,34,26,219,27,4,1487.8629412,1873.6051852,2.0654020843,720.37447454,907.13822719
Outreach,run1,Engaged,2017,HA Case Calls,Total,18-35,Professional,,Member,57112.06,34,26,156,26,4,1679.7664706,2196.6176923,2.0654020843,813.28787424,1063.5302971
Outreach,run1,Engaged,2017,HA Case Calls,Total,18-35,Total,,Member,350793.07,34,26,,,4,10317.443235,,2.0654020843,4995.367882,
Outreach,run1,Engaged,2017,HA Case Calls,Total,36-50,ER,,Member,165193.35,157,115,72,34,4,1052.1869427,4858.6279412,2.0654020843,509.43443443,2352.3884178
Outreach,run1,Engaged,2017,HA Case Calls,Total,36-50,Inpatient,,Member,437854.25,157,115,22,13,4,2788.8805732,33681.096154,2.0654020843,1350.2845739,16307.282931
Outreach,run1,Engaged,2017,HA Case Calls,Total,36-50,Maternity,,Member,10385.48,157,115,16,2,4,66.14955414,5192.74,2.0654020843,32.027446202,2514.1545269
Outreach,run1,Engaged,2017,HA Case Calls,Total,36-50,Medical,,Member,1433831.48,157,115,1652,140,4,9132.684586,10241.653429,2.0654020843,4421.746572,4958.6729414
Outreach,run1,Engaged,2017,HA Case Calls,Total,36-50,Office Visit,,Member,13651.16,157,115,70,51,4,86.950063694,267.66980392,2.0654020843,42.098371235,129.59694674
