population,run,group,year,contact_type,age_category,cost_location,engage_tier,cost_attributed,total_cost,members,employees,visits,members_clm,hierarchy,pmpy_cost,pmpy_cost_clm,avg_risk,pmpy_cost_risk,pmpy_cost_clm_risk
Outreach,run1,Engaged,2018,Tier,>65,Outpatient,High,Employee,15499.9,2,2,24,2,,,,1.54191308,,
Outreach,run1,Engaged,2018,Tier,>65,Pharmacy,High,Employee,8236.97,2,2,59,2,,,,1.54191308,,
Outreach,run1,Engaged,2018,Tier,>65,Professional,High,Employee,4611.74,2,2,23,2,,,,1.54191308,,
Outreach,run1,Engaged,2018,Tier,>65,Total,High,Employee,28348.61,2,2,,,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,18-35,ER,,Employee,1735.98,18,18,1,1,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,18-35,Inpatient,,Employee,4982.54,18,18,1,1,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,18-35,Maternity,,Employee,1302.02,18,18,6,1,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,18-35,Medical,,Employee,22021.45,18,18,56,11,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,18-35,Office Visit,,Employee,1324.08,18,18,8,7,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,18-35,Outpatient,,Employee,6217.49,18,18,25,7,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,18-35,Pharmacy,,Employee,4501.82,18,18,66,10,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,18-35,Professional,,Employee,10821.42,18,18,39,11,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,18-35,Total,,Employee,26523.27,18,18,,,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,36-50,ER,,Employee,15476.67,32,32,9,4,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,36-50,Inpatient,,Employee,70345.98,32,32,4,3,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,36-50,Maternity,,Employee,6536.58,32,32,16,2,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,36-50,Medical,,Employee,160670.41,32,32,266,29,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,36-50,Office Visit,,Employee,2341.26,32,32,12,10,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,36-50,Outpatient,,Employee,36476.03,32,32,79,14,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,36-50,Pharmacy,,Employee,13243.18,32,32,263,26,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,36-50,Professional,,Employee,53848.4,32,32,213,29,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,36-50,Total,,Employee,173913.59,32,32,,,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,51-65,ER,,Employee,7086.9,55,55,6,5,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,51-65,Medical,,Employee,172623.72,55,55,425,49,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,51-65,Office Visit,,Employee,3847.35,55,55,23,19,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,51-65,Outpatient,,Employee,104147.28,55,55,102,31,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,51-65,Pharmacy,,Employee,249635.35,55,55,685,48,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,51-65,Professional,,Employee,68476.44,55,55,350,48,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,51-65,Total,,Employee,422259.07,55,55,,,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,>65,Medical,,Employee,20111.64,2,2,36,2,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,>65,Office Visit,,Employee,100,2,2,1,1,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,>65,Outpatient,,Employee,15499.9,2,2,24,2,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,>65,Pharmacy,,Employee,8236.97,2,2,59,2,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,>65,Professional,,Employee,4611.74,2,2,23,2,,,,1.54191308,,
Outreach,run1,Engaged,2018,Total,>65,Total,,Employee,28348.61,2,2,,,,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,18-35,ER,,Employee,1735.98,18,18,1,1,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,18-35,Inpatient,,Employee,4982.54,18,18,1,1,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,18-35,Maternity,,Employee,1302.02,18,18,6,1,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,18-35,Medical,,Employee,22021.45,18,18,56,11,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,18-35,Office Visit,,Employee,1324.08,18,18,8,7,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,18-35,Outpatient,,Employee,6217.49,18,18,25,7,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,18-35,Pharmacy,,Employee,4501.82,18,18,66,10,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,18-35,Professional,,Employee,10821.42,18,18,39,11,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,18-35,Total,,Employee,26523.27,18,18,,,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,36-50,ER,,Employee,15476.67,32,32,9,4,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,36-50,Inpatient,,Employee,70345.98,32,32,4,3,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,36-50,Maternity,,Employee,6536.58,32,32,16,2,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,36-50,Medical,,Employee,160670.41,32,32,266,29,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,36-50,Office Visit,,Employee,2341.26,32,32,12,10,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,36-50,Outpatient,,Employee,36476.03,32,32,79,14,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,36-50,Pharmacy,,Employee,13243.18,32,32,263,26,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,36-50,Professional,,Employee,53848.4,32,32,213,29,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,36-50,Total,,Employee,173913.59,32,32,,,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,51-65,ER,,Employee,7086.9,55,55,6,5,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,51-65,Medical,,Employee,172623.72,55,55,425,49,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,51-65,Office Visit,,Employee,3847.35,55,55,23,19,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,51-65,Outpatient,,Employee,104147.28,55,55,102,31,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,51-65,Pharmacy,,Employee,249635.35,55,55,685,48,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,51-65,Professional,,Employee,68476.44,55,55,350,48,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,51-65,Total,,Employee,422259.07,55,55,,,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,>65,Medical,,Employee,20111.64,2,2,36,2,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,>65,Office Visit,,Employee,100,2,2,1,1,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,>65,Outpatient,,Employee,15499.9,2,2,24,2,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,>65,Pharmacy,,Employee,8236.97,2,2,59,2,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,>65,Professional,,Employee,4611.74,2,2,23,2,4,,,1.54191308,,
Outreach,run1,Engaged,2018,HA Case Calls,>65,Total,,Employee,28348.61,2,2,,,4,,,1.54191308,,
Outreach,run1,Engaged,2018,MEP Login,,Medical,,Employee,,,,0,0,7,,,1.54191308,,
Outreach,run1,Engaged,2018,MEP Login,,Total,,Employee,,,,,,7,,,1.54191308,,
Outreach,run1,Non-Engaged,2018,Total,18-35,ER,,Member,620.54,11,9,2,2,,56.41272727,310.27,1.695534295,33.27135727,182.992465
Outreach,run1,Non-Engaged,2018,Total,18-35,Inpatient,,Member,12527.42,11,9,1,1,,1138.856364,12527.42,1.695534295,671.6799343,7388.479278
Outreach,run1,Non-Engaged,2018,Total,18-35,Medical,,Member,22616.65,11,9,40,8,,2056.059091,2827.08125,1.695534295,1212.63197,1667.368958
Outreach,run1,Non-Engaged,2018,Total,18-35,Office Visit,,Member,824.91,11,9,6,4,,74.99181818,206.2275,1.695534295,44.2290188,121.6298017
Outreach,run1,Non-Engaged,2018,Total,18-35,Outpatient,,Member,1629.67,11,9,7,4,,148.1518182,407.4175,1.695534295,87.37765945,240.2885635
Outreach,run1,Non-Engaged,2018,Total,18-35,Pharmacy,,Member,1626.54,11,9,41,9,,147.8672727,180.7266667,1.695534295,87.20983893,106.5898031
Outreach,run1,Non-Engaged,2018,Total,18-35,Professional,,Member,8459.56,11,9,36,8,,769.0509091,1057.445,1.695534295,453.5743757,623.6647666
Outreach,run1,Non-Engaged,2018,Total,18-35,Total,,Member,24243.19,11,9,,,,2203.926364,,1.695534295,1299.841808,
Outreach,run1,Non-Engaged,2018,Total,36-50,ER,,Member,28400.74,75,74,8,6,,378.6765333,4733.456667,1.695534295,223.3375842,2791.719803
Outreach,run1,Non-Engaged,2018,Total,36-50,Inpatient,,Member,9074.65,75,74,1,1,,120.9953333,9074.65,1.695534295,71.36118315,5352.088736
Outreach,run1,Non-Engaged,2018,Total,36-50,Medical,,Member,196003.76,75,74,447,53,,2613.383467,3698.184151,1.695534295,1541.333298,2181.132026
Outreach,run1,Non-Engaged,2018,Total,36-50,Office Visit,,Member,2371.45,75,74,13,13,,31.61933333,182.4192308,1.695534295,18.64859557,107.5880514
Outreach,run1,Non-Engaged,2018,Total,36-50,Outpatient,,Member,113967.91,75,74,108,32,,1519.572133,3561.497188,1.695534295,896.2202288,2100.516161
Outreach,run1,Non-Engaged,2018,Total,36-50,Pharmacy,,Member,66934.12,75,74,441,51,,892.4549333,1312.433726,1.695534295,526.3561676,774.0531877
Outreach,run1,Non-Engaged,2018,Total,36-50,Professional,,Member,72961.2,75,74,362,52,,972.816,1403.1,1.695534295,573.7518864,827.5267593
Outreach,run1,Non-Engaged,2018,Total,36-50,Total,,Member,262937.88,75,74,,,,3505.8384,,1.695534295,2067.689466,
Outreach,run1,Non-Engaged,2018,Total,51-65,ER,,Member,11165.35,79,76,5,4,,141.3335443,2791.3375,1.695534295,83.35634659,1646.287845
Outreach,run1,Non-Engaged,2018,Total,51-65,Inpatient,,Member,56561.45,79,76,1,1,,715.9677215,56561.45,1.695534295,422.2667296,33359.07164
Outreach,run1,Non-Engaged,2018,Total,51-65,Medical,,Member,388409.62,79,76,719,73,,4916.577468,5320.679726,1.695534295,2899.72163,3138.054915
Outreach,run1,Non-Engaged,2018,Total,51-65,Office Visit,,Member,8612.88,79,76,48,39,,109.0237975,220.8430769,1.695534295,64.30055577,130.2498437
Outreach,run1,Non-Engaged,2018,Total,51-65,Outpatient,,Member,154185.23,79,76,118,41,,1951.711772,3760.615366,1.695534295,1151.089529,2217.952995
Outreach,run1,Non-Engaged,2018,Total,51-65,Pharmacy,,Member,296253.48,79,76,850,69,,3750.044051,4293.528696,1.695534295,2211.718196,2532.257065
Outreach,run1,Non-Engaged,2018,Total,51-65,Professional,,Member,177662.94,79,76,647,72,,2248.897975,2467.540833,1.695534295,1326.365372,1455.317561
Outreach,run1,Non-Engaged,2018,Total,51-65,Total,,Member,684663.1,79,76,,,,8666.621519,,1.695534295,5111.439826,
Outreach,run1,Non-Engaged,2018,Total,>65,Medical,,Member,9431.3,5,5,28,5,,1886.26,1886.26,1.695534295,1112.487082,1112.487082
Outreach,run1,Non-Engaged,2018,Total,>65,Office Visit,,Member,296.35,5,5,2,1,,59.27,296.35,1.695534295,34.95653269,174.7826635
Outreach,run1,Non-Engaged,2018,Total,>65,Outpatient,,Member,4354.28,5,5,10,2,,870.856,2177.14,1.695534295,513.6174496,1284.043624
Outreach,run1,Non-Engaged,2018,Total,>65,Pharmacy,,Member,16186.16,5,5,60,4,,3237.232,4046.54,1.695534295,1909.26955,2386.586938
Outreach,run1,Non-Engaged,2018,Total,>65,Professional,,Member,5077.02,5,5,18,5,,1015.404,1015.404,1.695534295,598.8696326,598.8696326
Outreach,run1,Non-Engaged,2018,Total,>65,Total,,Member,25617.46,5,5,,,,5123.492,,1.695534295,3021.756632,
Outreach,run1,Non-Engaged,2018,Total,18-35,ER,,Employee,225.06,11,9,1,1,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,18-35,Medical,,Employee,5858.11,11,9,33,6,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,18-35,Office Visit,,Employee,412.2,11,9,4,2,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,18-35,Outpatient,,Employee,1011.89,11,9,5,3,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,18-35,Pharmacy,,Employee,1459.67,11,9,31,7,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,18-35,Professional,,Employee,4846.22,11,9,30,6,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,18-35,Total,,Employee,7317.78,11,9,,,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,36-50,ER,,Employee,27025.07,75,74,6,5,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,36-50,Inpatient,,Employee,9074.65,75,74,1,1,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,36-50,Medical,,Employee,194208.69,75,74,444,52,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,36-50,Office Visit,,Employee,2371.45,75,74,13,13,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,36-50,Outpatient,,Employee,112575.47,75,74,106,31,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,36-50,Pharmacy,,Employee,66934.12,75,74,441,51,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,36-50,Professional,,Employee,72558.57,75,74,361,51,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,36-50,Total,,Employee,261142.81,75,74,,,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,51-65,ER,,Employee,11165.35,79,76,5,4,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,51-65,Inpatient,,Employee,56561.45,79,76,1,1,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,51-65,Medical,,Employee,321748.7,79,76,673,70,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,51-65,Office Visit,,Employee,8612.88,79,76,48,39,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,51-65,Outpatient,,Employee,95192.5,79,76,98,38,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,51-65,Pharmacy,,Employee,224122.95,79,76,726,66,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,51-65,Professional,,Employee,169994.75,79,76,613,69,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,51-65,Total,,Employee,545871.65,79,76,,,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,>65,Medical,,Employee,9431.3,5,5,28,5,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,>65,Office Visit,,Employee,296.35,5,5,2,1,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,>65,Outpatient,,Employee,4354.28,5,5,10,2,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,>65,Pharmacy,,Employee,16186.16,5,5,60,4,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,>65,Professional,,Employee,5077.02,5,5,18,5,,,,1.695534295,,
Outreach,run1,Non-Engaged,2018,Total,>65,Total,,Employee,25617.46,5,5,,,,,,1.695534295,,
Total,run3,Engaged,2017,Biometrics,Total,,,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,Biometrics,Total,Medical,,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,Biometrics,Total,Pharmacy,,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,Biometrics,Total,Total,,Member,,,,,,,,,1.86911519,,
Total,run3,Engaged,2017,HA Case Calls,Total,ER,,Member,1067025.63,2892,2522,604,394,,368.9576867,2708.186878,1.86911519,197.3969762,1448.913846
Total,run3,Engaged,2017,HA Case Calls,Total,Inpatient,,Member,4687854.97,2892,2522,203,152,,1620.973365,30841.15112,1.86911519,867.2410202,16500.40152
Total,run3,Engaged,2017,HA Case Calls,Total,Maternity,,Member,172802.07,2892,2522,225,42,,59.75175311,4114.335,1.86911519,31.96793511,2201.220675
Total,run3,Engaged,2017,HA Case Calls,Total,Medical,,Member,18685224.48,2892,2522,27959,2495,,6461.004315,7489.067928,1.86911519,3456.718103,4006.744992
Total,run3,Engaged,2017,HA Case Calls,Total,Office Visit,,Member,318266.93,2892,2522,1702,1287,,110.0508057,247.2936519,1.86911519,58.87855721,132.3051962
Total,run3,Engaged,2017,HA Case Calls,Total,Outpatient,,Member,7661276.07,2892,2522,6491,1403,,2649.127272,5460.638681,1.86911519,1417.316218,2921.50998
Total,run3,Engaged,2017,HA Case Calls,Total,Pharmacy,,Member,5548777.28,2892,2522,26927,2335,,1918.664343,2376.350013,1.86911519,1026.509416,1271.376973
Total,run3,Engaged,2017,HA Case Calls,Total,Professional,,Member,6336093.44,2892,2522,23315,2447,,2190.903679,2589.331197,1.86911519,1172.160866,1385.32457
Total,run3,Engaged,2017,HA Case Calls,Total,Total,,Member,24234001.76,2892,2522,,,,8379.668658,,1.86911519,4483.22752,
Total,run3,Engaged,2017,MEP Login,Total,,,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,MEP Login,Total,Medical,,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,MEP Login,Total,Pharmacy,,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,MEP Login,Total,Total,,Member,,,,,,,,,1.86911519,,
Total,run3,Engaged,2017,Tier,Total,ER,High,Member,1067025.63,2892,2522,604,394,,368.9576867,2708.186878,1.86911519,197.3969762,1448.913846
Total,run3,Engaged,2017,Tier,Total,Inpatient,High,Member,4687854.97,2892,2522,203,152,,1620.973365,30841.15112,1.86911519,867.2410202,16500.40152
Total,run3,Engaged,2017,Tier,Total,Maternity,High,Member,172802.07,2892,2522,225,42,,59.75175311,4114.335,1.86911519,31.96793511,2201.220675
Total,run3,Engaged,2017,Tier,Total,Medical,High,Member,18685224.48,2892,2522,27959,2495,,6461.004315,7489.067928,1.86911519,3456.718103,4006.744992
Total,run3,Engaged,2017,Tier,Total,Office Visit,High,Member,318266.93,2892,2522,1702,1287,,110.0508057,247.2936519,1.86911519,58.87855721,132.3051962
Total,run3,Engaged,2017,Tier,Total,Outpatient,High,Member,7661276.07,2892,2522,6491,1403,,2649.127272,5460.638681,1.86911519,1417.316218,2921.50998
Total,run3,Engaged,2017,Tier,Total,Pharmacy,High,Member,5548777.28,2892,2522,26927,2335,,1918.664343,2376.350013,1.86911519,1026.509416,1271.376973
Total,run3,Engaged,2017,Tier,Total,Professional,High,Member,6336093.44,2892,2522,23315,2447,,2190.903679,2589.331197,1.86911519,1172.160866,1385.32457
Total,run3,Engaged,2017,Tier,Total,Total,High,Member,24234001.76,2892,2522,,,,8379.668658,,1.86911519,4483.22752,
Total,run3,Engaged,2017,Tier,Total,Medical,Low,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,Tier,Total,Pharmacy,Low,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,Tier,Total,Total,Low,Member,,,,,,,,,1.86911519,,
Total,run3,Engaged,2017,Total,Total,ER,,Member,1067025.63,2892,2522,604,394,,368.9576867,2708.186878,1.86911519,197.3969762,1448.913846
Total,run3,Engaged,2017,Total,Total,Inpatient,,Member,4687854.97,2892,2522,203,152,,1620.973365,30841.15112,1.86911519,867.2410202,16500.40152
Total,run3,Engaged,2017,Total,Total,Maternity,,Member,172802.07,2892,2522,225,42,,59.75175311,4114.335,1.86911519,31.96793511,2201.220675
Total,run3,Engaged,2017,Total,Total,Medical,,Member,18685224.48,2892,2522,27959,2495,,6461.004315,7489.067928,1.86911519,3456.718103,4006.744992
Total,run3,Engaged,2017,Total,Total,Office Visit,,Member,318266.93,2892,2522,1702,1287,,110.0508057,247.2936519,1.86911519,58.87855721,132.3051962
Total,run3,Engaged,2017,Total,Total,Outpatient,,Member,7661276.07,2892,2522,6491,1403,,2649.127272,5460.638681,1.86911519,1417.316218,2921.50998
Total,run3,Engaged,2017,Total,Total,Pharmacy,,Member,5548777.28,2892,2522,26927,2335,,1918.664343,2376.350013,1.86911519,1026.509416,1271.376973
Total,run3,Engaged,2017,Total,Total,Professional,,Member,6336093.44,2892,2522,23315,2447,,2190.903679,2589.331197,1.86911519,1172.160866,1385.32457
Total,run3,Engaged,2017,Total,Total,Total,,Member,24234001.76,2892,2522,,,,8379.668658,,1.86911519,4483.22752,
Total,run3,Engaged,2017,Wellness Challenges,Total,,,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Challenges,Total,Medical,,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Challenges,Total,Pharmacy,,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Challenges,Total,Total,,Member,,,,,,,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Commitments,Total,,,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Commitments,Total,Medical,,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Commitments,Total,Pharmacy,,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Commitments,Total,Total,,Member,,,,,,,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Tracker,Total,,,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Tracker,Total,Medical,,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Tracker,Total,Pharmacy,,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Tracker,Total,Total,,Member,,,,,,,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Workshops,Total,,,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Workshops,Total,Medical,,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Workshops,Total,Pharmacy,,Member,,,,0,0,,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Workshops,Total,Total,,Member,,,,,,,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Workshops,Total,,,Member,,,,0,0,1,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Workshops,Total,Medical,,Member,,,,0,0,1,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Workshops,Total,Pharmacy,,Member,,,,0,0,1,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Workshops,Total,Total,,Member,,,,,,1,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Challenges,Total,,,Member,,,,0,0,2,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Challenges,Total,Maternity,,Member,,,,0,0,2,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Challenges,Total,Medical,,Member,,,,0,0,2,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Challenges,Total,Pharmacy,,Member,,,,0,0,2,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Challenges,Total,Total,,Member,,,,,,2,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Tracker,Total,,,Member,,,,0,0,3,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Tracker,Total,Medical,,Member,,,,0,0,3,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Tracker,Total,Pharmacy,,Member,,,,0,0,3,,,1.86911519,,
Total,run3,Engaged,2017,Wellness Tracker,Total,Total,,Member,,,,,,3,,,1.86911519,,
Total,run3,Engaged,2017,HA Case Calls,Total,ER,,Member,1067025.63,2892,2522,604,394,4,368.9576867,2708.186878,1.86911519,197.3969762,1448.913846
Total,run3,Engaged,2017,HA Case Calls,Total,Inpatient,,Member,4687854.97,2892,2522,203,152,4,1620.973365,30841.15112,1.86911519,867.2410202,16500.40152
Total,run3,Engaged,2017,HA Case Calls,Total,Maternity,,Member,172802.07,2892,2522,225,42,4,59.75175311,4114.335,1.86911519,31.96793511,2201.220675
